time,time_count,voltage,current,temp,soc
18:40:28,1778sec,10.49,0,25,41.4
18:40:30,1779sec,10.44,0,25,40
18:40:30,1780sec,10.41,0.27,25,39.2
18:40:32,1781sec,10.39,0,25,38.6
18:40:32,1782sec,10.45,0.36,25,40.3
18:40:34,1783sec,10.46,0,25,40.6
18:40:34,1784sec,10.45,0,25,40.3
18:40:36,1785sec,10.42,0,25,39.4
18:40:36,1786sec,10.46,0,25,40.6
18:40:38,1787sec,10.44,0,25,40
18:40:38,1788sec,10.41,0,25,39.2
18:40:40,1789sec,10.37,0.21,25,38.1
18:40:40,1790sec,10.31,0.93,25,36.4
18:40:42,1791sec,10.38,0,25,38.3
18:40:42,1792sec,10.4,0,25,38.9
18:40:44,1793sec,10.41,0.23,25,39.2
18:40:44,1794sec,10.41,0,25,39.2
18:40:46,1795sec,10.36,0,25,37.8
18:40:48,1797sec,10.34,0,25,37.2
18:40:48,1797sec,10.09,2.28,25,30.3
18:40:49,1798sec,10.28,0.57,25,35.6
18:40:50,1799sec,10.17,1.3,25,32.5
18:40:51,1800sec,10.08,1.91,25,30
18:40:52,1801sec,10.05,2.36,25,29.2
18:40:53,1802sec,10.09,1.54,25,30.3
18:40:54,1803sec,10.17,0.81,25,32.5
18:40:55,1804sec,10.33,0,25,36.9
18:40:56,1805sec,10.34,0,25,37.2
18:40:57,1806sec,10.29,0,25,35.8
18:40:58,1807sec,10.21,0.88,25,33.6
18:40:59,1808sec,10.1,1.76,25,30.6
18:41:00,1809sec,9.98,1.88,25,27.2
18:41:01,1810sec,9.99,1.84,25,27.5
18:41:02,1811sec,10.12,1.5,25,31.1
18:41:03,1812sec,10.23,0.64,25,34.2
18:41:04,1813sec,10.29,0,25,35.8
18:41:05,1814sec,10.29,0,25,35.8
18:41:06,1815sec,10.22,0.24,25,33.9
18:41:07,1816sec,10.11,1.48,25,30.8
18:41:08,1817sec,9.97,2.01,25,26.9
18:41:09,1818sec,9.84,2.2,25,23.3
18:41:10,1819sec,9.97,1.84,25,26.9
18:41:11,1820sec,10.1,0.98,25,30.6
18:41:12,1821sec,10.21,0,25,33.6
18:41:13,1822sec,10.2,0,25,33.3
18:41:14,1823sec,10.15,0,25,31.9
18:41:15,1824sec,10.03,0.99,25,28.6
18:41:16,1825sec,9.92,1.59,25,25.6
18:41:17,1826sec,9.79,1.64,25,21.9
18:41:18,1827sec,9.95,1.98,25,26.4
18:41:19,1828sec,9.99,1.38,25,27.5
18:41:20,1829sec,10.07,0.71,25,29.7
18:41:21,1830sec,10.12,0,25,31.1
18:41:22,1831sec,10.11,0,25,30.8
18:41:23,1832sec,10.05,0.51,25,29.2
18:41:24,1833sec,9.9,1.55,25,25
18:41:25,1834sec,9.82,2.35,25,22.8
18:41:26,1835sec,9.76,2.68,25,21.1
18:41:27,1836sec,9.81,1.59,25,22.5
18:41:28,1837sec,9.94,1.16,25,26.1
18:41:29,1838sec,10.06,0,25,29.4
18:41:30,1839sec,10.06,0,25,29.4
18:41:31,1840sec,9.98,0,25,27.2
18:41:32,1841sec,9.77,1.02,25,21.4
18:41:33,1842sec,9.71,1.47,25,19.7
18:41:34,1843sec,9.72,2.09,25,20
18:41:35,1844sec,9.69,2.15,25,19.2
18:41:36,1845sec,9.56,3.46,25,15.6
18:41:37,1846sec,9.78,0.7,25,21.7
18:41:38,1847sec,9.89,0,25,24.7
18:41:39,1848sec,9.83,0,25,23.1
18:41:40,1849sec,9.76,0.44,25,21.1
18:41:41,1850sec,9.63,1.32,25,17.5
18:41:42,1851sec,9.45,2.17,25,12.5
18:41:43,1852sec,9.38,2.42,25,10.6
18:41:44,1853sec,9.51,1.8,25,14.2
18:41:45,1854sec,9.57,1.01,25,15.8
18:41:46,1855sec,9.36,2.5,25,10
18:41:47,1856sec,9.69,0,25,19.2
18:41:48,1857sec,9.66,0,25,18.3
18:41:49,1858sec,9.46,0.77,25,12.8
18:41:50,1859sec,9.59,0,25,16.4
18:41:51,1860sec,9.54,0.48,25,15
18:41:52,1861sec,9.33,0.37,25,9.2
18:41:53,1862sec,9.45,0,25,12.5
18:41:54,1863sec,9.32,0.32,25,8.9
18:41:55,1864sec,9.47,0,25,13.1
18:41:56,1865sec,9.44,0,25,12.2
18:41:57,1866sec,9.27,0,25,7.5
18:41:58,1867sec,9.39,0,25,10.8
18:41:59,1868sec,9.42,0.38,25,11.7
18:42:00,1869sec,9.2,0.32,25,5.6
18:42:01,1870sec,9.19,0.34,25,5.3
18:42:02,1871sec,9.27,0.4,25,7.5
18:42:03,1872sec,9.09,0.25,25,2.5
18:42:04,1873sec,9.2,0.33,25,5.6
18:42:05,1874sec,9.14,0,25,3.9
18:42:09,1878sec,9.12,0,25,3.3
18:42:09,1878sec,8.68,2.41,25,0
18:42:10,1879sec,9.03,0,25,0.8
18:42:11,1880sec,8.95,0,25,0
18:42:12,1881sec,8.78,0.69,25,0
18:42:13,1882sec,8.77,1.55,25,0
18:42:14,1883sec,8.53,2.04,25,0
18:42:15,1884sec,8.5,2.5,25,0
18:42:16,1885sec,8.59,1.97,25,0
18:42:17,1886sec,8.62,0.94,25,0
18:42:18,1887sec,8.78,0,25,0
18:42:19,1888sec,8.69,0,25,0
18:42:20,1889sec,8.69,0,25,0
18:42:21,1890sec,8.55,1.04,25,0
18:42:22,1891sec,8.39,1.71,25,0
18:42:23,1892sec,8.28,2.4,25,0
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
